"","DT2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46",45,36.6072436842243,36.7766798098885,36.9382204844177,37.0963194467132,37.2462913320808,37.3912313629619,37.5328093400051,37.6731009207643,37.8132148413395,37.9537417990466,38.0948006267649,38.2363009045882,38.3780737317,38.5199663967679,38.6618731045761,38.8037375333188,38.945539294561,39.0872783344353,39.2289623424971,39.370599148828,39.512193349717,39.6537457395519,39.7952541141129,39.9367144506194,40.0781219217043,40.2194715550794,40.3607585550777,40.5019783876651,40.6431267390174,40.7841994308809,40.9251923409813
"47",46,35.6910337725298,35.8593415328487,36.0198192785776,36.1768899550153,36.3258972473191,36.4699149537428,36.6106012931659,36.7500182956015,36.8892675473802,37.0289360257403,37.169141829165,37.3097950782066,37.4507278525855,37.5917882861338,37.7328711217347,37.8739202686875,38.0149153542991,38.1558562231094,38.2967504214461,38.4376056384205,38.5784263499254,38.7192132526379,38.8599640619677,39.000674685064,39.1413402290172,39.2819556569177,39.4225161077304,39.5630169809378,39.7034538954046,39.8438226052256,39.9841189205704
"48",47,34.7772070849285,34.9444852758341,35.1039914822217,35.2601207157649,35.4082434601097,35.5514140800175,35.6912802950109,35.8298916845039,35.9683432903715,36.1072186778286,36.2466352777106,36.3865037210799,36.5266570098234,36.6669440794915,36.8072601934429,36.9475494981928,37.0877916584965,37.2279864468009,37.3681412979098,37.5082637908714,37.6483583101986,37.7884254819998,37.9284629670433,38.0684666272396,38.2084315284585,38.3483525932032,38.4882249189108,38.6280438622393,38.767804998196,38.9075040364445,39.0471367425592
"49",48,33.8669249683666,34.0332037399778,34.1917659400848,34.3469795527105,34.4942412338905,34.6365865459012,34.775653052928,34.9134782385425,35.0511507794679,35.1892509180885,35.3278954374588,35.4669954727439,35.6063849351377,35.7459135543136,35.8854771142043,36.0250200052366,36.1645219403925,36.3039826326686,36.4434094183701,36.5828097791576,36.722188020268,36.861544708821,37.0008774621422,37.1401821078543,37.2794536814014,37.418687075387,37.5578773563162,37.6970198485241,37.8361100935639,37.9751437669628,38.1141165998849
"50",49,32.9612716998073,33.1265128432463,33.2840947299683,33.4383573043486,33.5847244332576,33.7262121725631,33.8644475517607,34.0014554941156,34.1383180652543,34.2756120554905,34.4134535757233,34.5517542868074,34.6903490476227,34.829088416333,34.9678687212139,35.1066346093871,35.2453658469409,35.3840620878625,35.5227305687196,35.6613786725092,35.8000106245957,35.938626933302,36.0772251733087,36.2158011390973,36.3543498369648,36.4928661308849,36.6313450576262,36.7697819103063,36.9081721980488,37.0465115632081,37.1847957034576
"51",50,32.0612116100483,32.2253133227688,32.3818191596815,32.5350382337486,32.6804242169655,32.8209717160639,32.9582961754872,33.094408731609,33.2303841973169,33.3667955784035,33.5037582485349,33.6411844426673,33.7789100544045,33.9167865448499,34.054710833414,34.19262784328,34.3305173938713,34.4683790700293,34.6062199948073,34.7440474389954,34.8818655363737,35.0196747267573,35.1574725339889,35.29525471211,35.4330162313571,35.5707519202325,35.7084567788533,35.8461260621016,35.9837552395763,36.1213399133305,36.2588757404224
"52",51,31.1650930322315,31.3280011325126,31.4833798057476,31.6355058632564,31.7798641908367,31.9194269230801,32.0557973668598,32.1909722172396,32.3260186908417,32.4615058302593,32.597548237478,32.7340587489433,32.8708743419014,33.0078474229094,33.1448755302094,33.2819038758449,33.4189123348774,33.5559004195519,33.6928751338825,33.8298436309953,33.9668099485976,34.1037744545845,34.2407346193689,34.3776861544378,34.5146239920491,34.6515429233343,34.7884379097981,34.9253041660456,35.0621371200428,35.1989323313919,35.3356854143658
"53",52,30.271719915664,30.433425456917,30.5876681700793,30.7386923566534,30.8820144107729,31.02058385026,31.1559917676047,31.2902203049331,31.4243290213563,31.5588829628834,31.6939959545298,31.8295814423318,31.9654775009933,32.1015374959447,32.2376595950118,32.3737893067275,32.5099065669976,32.6460108192028,32.7821089514044,32.9182080020396,33.0543119158623,33.1904209921738,33.3265326514447,33.4626425661801,33.5987456342432,33.7348366129433,33.8709104286586,34.0069622591345,34.1429874940556,34.2789816538648,34.4149403132884
"54",53,29.3827846209819,29.5432279797028,29.6962784564956,29.846146228148,29.9883807524323,30.1259078067246,30.260305662387,30.3935411882898,30.5266659077606,30.6602406734129,30.7943784955383,30.9289934603048,31.0639247942728,31.1990268691446,31.3341985133988,31.4693855466769,31.6045679687395,31.7397451507383,31.8749238591081,32.010111011985,32.1453104566188,32.2805224203501,32.4157442712419,32.5509716408741,32.6861993909841,32.8214222433419,32.9566350874075,33.0918330621789,33.227011517092,33.3621659314095,33.4972918382616
"55",54,28.4998407579533,28.6589157521809,28.8106741079096,28.9592889686016,29.1003455669946,29.2367439159487,29.3700483715336,29.5022092499142,29.6342693692233,29.7667850418203,29.8998683956377,30.0334342079642,30.1673229486579,30.3013900740448,30.4355351227348,30.5697042462883,30.7038775091091,30.8380542000483,30.972240950016,31.1064445431766,31.2406687175091,31.3749136187086,31.5091765543256,31.6434531078365,31.7777380980688,31.9120262045352,32.0463122729729,32.1805913967105,32.3148588779228,32.4491101476355,32.5833406903216
