"","DT2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32",31,49.4267152594716,49.9492310088743,50.3136701980111,50.605711797936,50.8556343158488,51.0786609508271,51.2835938933134,51.4759108475481,51.6591774871751,51.8357877625115,52.0073870901404,52.1751283943462,52.3398331471801,52.5020955294409,52.6623512688516,52.8209239517663,52.9780566741941,53.1339339915441,53.2886973546227,53.4424561123464,53.5952954571486,53.7472822343104,53.8984692393558,54.0488984314726,54.1986033600057,54.3476110127971,54.4959432349606,54.6436178251783,54.7906493876438,54.9370499973094,55.0828297214565
"33",32,48.4750041445943,48.9942813332905,49.3565618455903,49.646931549998,49.8954634544982,50.1172798832027,50.3211259887302,50.5124446486616,50.6947792076437,50.8705087900022,51.0412686911665,51.2082047589739,51.3721334084192,51.5336451303263,51.6931729047562,51.8510382306955,52.0074825866031,52.1626892494667,52.3167986397982,52.469919260083,52.6221355942011,52.7735138834383,52.9241063994621,53.0739546396558,53.22309174009,53.3715443136669,53.5193338611517,53.6664778615486,53.8129906194918,53.9588839269736,54.1041675821836
"34",33,47.5231990251109,48.0391761778318,48.3992599819541,48.6879300333114,48.9350494084556,49.1556374519307,49.3583811240486,49.5486877881049,49.7300780267762,49.9049158538747,50.0748262497788,50.2409478492506,50.4040919108116,50.5648451606544,50.7236377733581,50.8807891144019,51.0365390068178,51.1910694172534,51.3445197083845,51.4969975120014,51.6485865816679,51.7993525348576,51.9493471011088,52.098611298977,52.2471778352672,52.39507293282,52.542317733676,52.6889293834383,52.8349218740384,52.98030670189,53.1250933839511
"35",34,46.572006330022,47.0845986245153,47.4424311344493,47.7293603788848,47.9750337682705,48.1943648998788,48.3959810003467,48.5852529889834,48.7656780956248,48.9396048331795,49.1086476006684,49.2739376328628,49.4362808970422,49.5962602550202,49.7543030001348,49.9107263053338,50.0657682910761,50.2196095750944,50.3723884299389,50.5242115890971,50.6751620517489,50.825304790208,50.9746909726546,51.1233611212665,51.2713474973825,51.4186759186831,51.5653671543014,51.7114380030284,51.8569021313441,52.0017707279107,52.1460530167918
"36",35,45.6220915178868,46.1311932578712,46.4867049106403,46.7718399818414,47.016023348523,47.2340595113514,47.4345140802353,47.6227203859397,47.8021515739991,47.9751401716244,48.1432896656213,48.3077236591181,48.4692426620691,48.6284255500875,48.7856966438912,48.9413708538158,49.0956845428077,49.2488169356753,49.4009051788371,49.5520550774131,49.7023488506054,49.8518508033781,50.0006115229905,50.1486710177302,50.2960610875771,50.4428071304559,50.5889295290468,50.7344447226457,50.8793660403159,51.0237043516092,51.1674685768538
"37",36,44.6730774273117,45.1785707971981,45.5316857297359,45.8149694019422,46.0576162000594,46.2743176869558,46.47357571612,46.660684738886,46.8390929958907,47.0111164863765,47.1783474149681,47.3419014934557,47.5025735872196,47.6609384470906,47.8174173159277,47.9723227594829,48.1258893177379,48.2782947690482,48.4296750889182,48.5801351158361,48.7297562556912,48.8786021165512,49.0267226781619,49.1741574106672,49.3209376303167,49.4670882944454,49.6126293797233,49.7575769474712,49.901943971779,50.0457409863355,50.1889765916914
"38",37,43.7245546165544,44.2263677794268,44.5770399555509,44.8584376306245,45.0995198082627,45.3148627574203,45.5129032653009,45.698896114796,45.8762641406303,46.0473064831839,46.2136038391485,46.3762638704137,46.5360756833143,46.693609819016,46.8492843778961,47.0034095306311,47.1562179537789,47.3078859460255,47.4585482840627,47.6083088158126,47.7572481129243,47.9054290679552,48.052901036333,48.1997029346915,48.3458655813449,48.4914134797864,48.6363661882193,48.7807393782074,48.9245456576671,49.0677952137323,49.2104963169373
"39",38,42.7773761179102,43.2754437338704,43.6236283751053,43.9031046665285,44.1425923045931,44.3565503083016,44.5533492778298,44.738203636185,44.9145103656517,45.0845514501032,45.2498958750402,45.4116431108476,45.5705764044235,45.7272620149547,45.8821148474706,46.0354426383803,46.1874761713714,46.3383902430511,46.4883184140255,46.6373635281692,46.7856053122301,46.9331059347116,47.0799141197771,47.2260682248167,47.3715985653983,47.5165291870669,47.6608792259902,47.8046639608171,47.947895630445,48.0905840728456,48.2327372261079
"40",39,41.832359405287,42.3266231133643,42.6722772397627,42.9497965129366,43.1876583555824,43.4002029818576,43.595733876573,43.7794245122089,43.9546456291407,44.123661792188,44.2880300961093,44.4488416958493,44.6068738928838,44.7626886047156,44.91669749975,45.0692058519208,45.2204425331959,45.3705808260121,45.5197530677119,45.6680610945317,45.8155837873531,45.962382591576,46.108505602442,46.2539906214365,46.3988674654197,46.5431597265001,46.6868861236224,46.8300615475011,46.9726978730623,47.1148045941526,47.2563893213834
"41",40,40.8902683647959,41.3806840571782,41.7237715505447,41.999301954658,42.2355088318918,42.4466126511128,42.6408491691042,42.8233504943324,42.9974608421661,43.1654271636662,43.328794529199,43.4886456872828,43.6457519330551,43.8006708027603,43.9538107038529,44.1054744344169,44.2558889492334,44.4052260168263,44.5536167556812,44.7011620018011,44.8479397997561,44.9940108829164,45.1394227297191,45.2842125985463,45.4284098207619,45.5720375484487,45.7151140967772,45.8576539818897,45.9996687279219,46.141167497521,46.2821575864375
"42",41,39.9504956772204,40.4370707604958,40.7775898914449,41.0511262227366,41.28567112828,41.4953259931004,41.6882591397603,41.8695614527837,42.0425506941934,42.2094562419099,42.3718111686607,42.530689837473,42.6868575560042,42.8408674976978,42.9931248277886,43.143929887723,43.2935077347787,43.4420286436248,43.5896225341973,43.7363892626962,43.8824060578169,44.0277329612425,44.1724168547663,44.3164944735736,44.4599946831233,44.6029402146989,44.7453489985185,44.8872351945372,45.0286099940233,45.1694822458678,45.3098589479092
"43",42,39.0123101379752,39.4950556669229,39.8330092827274,40.1045511153528,40.3374318662995,40.5456344736639,40.7372601315829,40.9173586605562,41.0892214593184,41.2550603875636,41.4163965570663,41.5742959724064,41.7295179756348,41.882611396461,42.0339781754199,42.1839162139633,42.332648687982,42.4803443940606,42.6271320690929,42.7731106047551,42.9183564289254,43.0629289064271,43.2068743369927,43.3502289469326,43.493021149844,43.6352732699605,43.777002865988,43.9182237548149,44.0589468076319,44.1991805720263,44.3389317600344
"44",43,38.0768469650705,38.5557466776158,38.8911179246967,39.1606486947721,39.3918490677693,39.5985834178376,39.7888856722846,39.9677644672643,40.138484744274,40.3032407756984,40.4635416639452,40.62044502299,40.7747042095461,40.9268636992087,41.0773222044078,41.2263751883698,41.374243951193,41.5210958197866,41.6670583584706,41.8122295063547,41.9566849035153,42.100483251659,42.2436702826761,42.3862817284985,42.5283455654832,42.6698837254406,42.8109134101024,42.9514481076649,43.0914983833968,43.2310724974715,43.3701768897131
"45",44,37.1451830008418,37.6201970249812,37.9529521247131,38.2204414500405,38.4499332246873,38.6551724838851,38.8441253634673,39.0217589517625,39.1913114795445,39.3549594552435,39.5141998495342,39.670081802018,39.8233526278927,39.9745524122864,40.1240766174904,40.2722182568683,40.4191967506752,40.5651779576504,40.7102882751242,40.854624698217,40.9982620899654,41.141258501303,41.2836591097425,41.4254991670733,41.5668062271496,41.7076018443867,41.8479028786991,41.987722504749,42.1270709969416,42.2659563429195,42.4043847249413
"46",45,36.2183053809128,36.6893760387933,37.0194684491755,37.28487551755,37.5126214064362,37.7163305411903,37.9039004503918,38.0802561276209,38.2486087188841,38.4111167105358,38.569264762955,38.7240934182211,38.8763438658905,39.0265517442296,39.1751092288721,39.3223068611586,39.4683621697885,39.6134395412722,39.7576642075228,39.9011322253995,40.0439176896945,40.1860780116154,40.327657826984,40.4686919213045,40.6092074405975,40.7492255770869,40.8887628643909,41.0278321793075,41.1664435210654,41.3046046203764,41.4423214173662
"47",46,35.2945698830634,35.7617559436293,36.0892175039839,36.3525626329682,36.5785764767757,36.7807651581601,36.9669588151107,37.1420410446941,37.3091963341025,37.4705654210706,37.6276208397534,37.7813946645269,37.9326220552292,38.0818342774671,38.2294202801657,38.3756681830233,38.5207936669944,38.6649596855517,38.808290341056,38.9508807855112,39.0928043769997,39.2341179170727,39.3748655287432,39.5150815591217,39.6547927734305,39.7940200279772,39.9327795556658,40.0710839603671,40.2089429904581,40.3463641434574,40.4833531405264
"48",47,34.3732802862752,34.8366680810259,35.1615502694636,35.4228697170163,35.6471791185047,35.8478693780062,36.0327049139395,36.2065289098857,36.3724998060937,36.5327409897795,36.6887131381053,36.8414400465714,36.9916509825525,37.1398729423752,37.286491728903,37.4317931052794,37.5759909589464,37.7192468568574,37.8616838127562,38.0033961106098,38.1444564055166,38.2849209207248,38.4248332959368,38.5642274678805,38.7031298477738,38.841560981781,38.9795368269871,39.11706973846,39.2541692371578,39.3908426102065,39.5270953820156
"49",48,33.4563744639039,33.9159078071865,34.2381673858308,34.4974242220815,34.7199960312626,34.9191571252807,35.1026053569801,35.2751429443873,35.4399019093679,35.5989880342613,35.7538499632311,35.9055030904532,36.0546707055794,36.2018754765576,36.3475000197099,36.4918277145386,36.6350706376183,36.7773889591657,36.9189045993669,37.0597109731375,37.1998800345132,37.3394674325593,37.4785163294333,37.6170602584722,37.7551252847854,37.8927316529439,38.0298950532269,38.1666276012219,38.302938599983,38.438835135856,38.5743225461361
"50",49,32.545678183702,33.0011648658486,33.3206678613917,33.577754854475,33.7984974347899,33.9960477158059,34.1780337446202,34.3492147595909,34.512695055451,34.6705619331357,34.8242514032939,34.9747700397503,35.1228348574484,35.2689639825717,35.413536689716,35.556833860676,35.6990656765412,35.8403908475317,35.9809301526857,36.1207761018957,36.2599999208539,36.3986566637187,36.5367889993528,36.6744300457484,36.8116055128572,36.9483353368372,37.0846349360514,37.2205161828087,37.3559881594623,37.4910577495428,37.6257301017699
"51",50,31.6428535273306,32.0939786548297,32.4105090361694,32.6652552486519,32.8840238773561,33.0798354276949,33.2602427469189,33.4299587629951,33.5920578901388,33.7486075105028,33.9010300180379,34.0503224799509,34.197195148871,34.3421612571069,34.4855964794003,34.627779007901,34.7689169835574,34.9091675461572,35.0486502482241,35.1874566278306,35.3256571294227,35.4633061698345,35.6004458901927,35.7371089648093,35.8733207248436,36.0091007780417,36.1444642536742,36.2794227657929,36.4139851627873,36.5481581134524,36.6819465670626
