"","DT2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31",30,51.1149354027341,51.4981171769642,51.8464226740318,52.1428782387897,52.4006245254456,52.6320358231237,52.8477566756065,53.0551255638712,53.2584641603101,53.4599236112443,53.660258933279,53.8595123244287,54.0574642226607,54.2538913097039,54.4486670088089,54.641771833501,54.8332629458091,55.0232365633288,55.2117983962589,55.3990462714385,55.5850630546257,55.7699161721552,55.9536602713356,56.1363406535559,56.3179962322087,56.4986615963046,56.6783682316036,56.8571451403365,57.0350191162202,57.2120148687349,57.3881551115887
"32",31,50.1521711821454,50.5331398181678,50.8795380763709,51.1744453404945,51.4308994213109,51.6611918434983,51.8759038058144,52.082333017852,52.2847781149321,52.4853788457785,52.6848857147747,52.8833396499023,53.0805208821063,53.2762058378665,53.470267279064,53.6626846734043,53.8535139137405,54.0428498860113,54.2307970161148,54.4174519478354,54.6028964784153,54.7871970710637,54.970407497864,55.1525722553472,55.3337295084244,55.5139131441733,55.6931539865313,55.8714804118263,56.0489186208683,56.2254927609125,56.4012250120685
"33",32,49.190430400098,49.5691712964944,49.9136473306542,50.2069923989391,50.4621414295845,50.6913028974236,50.9049942859843,51.1104722392413,51.3120121748309,51.511742360846,51.7104087765096,51.9080511050571,52.1044494100302,52.2993799014922,52.4927147114566,52.6844322849117,52.8745872619389,53.0632732089196,53.2505932772728,53.436642936574,53.6215029240541,53.8052387481426,53.9879033138319,54.1695403205904,54.3501871921918,54.5298771206086,54.7086402742478,54.8865044093073,55.0634951389766,55.2396360531236,55.4149488026838
"34",33,48.2305101333577,48.6069778338735,48.9494893506895,49.2412356368133,49.495047455149,49.723048869374,49.9356924085328,50.1401927802167,50.3408016732774,50.5396356301552,50.7374360335072,50.934241339069,51.1298314917393,51.3239825324435,51.5165659962895,51.7075593230254,51.8970159060781,52.085027992059,52.2716974553192,52.4571185886013,52.6413710674547,52.8245194449391,53.0066157591666,53.1877029131785,53.3678175903529,53.5469922881993,53.7252565200351,53.9026374221348,54.0791600200458,54.2548473460203,54.429720521405
"35",34,47.2731508873664,47.6472718947729,47.9877518406548,48.2778422205306,48.5302672028554,48.7570640948822,48.9686184408708,49.1721016175027,49.3717407735254,49.5696403331336,49.7665369570505,49.9624678823703,50.1572129912909,50.3505482095288,50.5423445087074,50.732578334993,50.9213018313514,51.1086059127473,51.2945911621937,51.4793506822037,51.6629630754218,51.8454919305588,52.0269884116261,52.2074946191669,52.3870464907385,52.5656758242726,52.7434114730095,52.9202799483638,53.0963056833343,53.2715111476833,53.4459169283333
"36",35,46.3192119174519,46.6908901208719,47.0292509077169,47.3176108187533,47.568584223671,47.7941185960597,48.0045298381265,48.2069441719048,48.4055631446915,48.6024785478372,48.7984221542942,48.993429991923,49.1872819512559,49.3797539114606,49.5707163228363,49.7601446519628,49.9480897853501,50.1346412899451,50.3198984380545,50.5039531238458,50.6868828618765,50.8687502643492,51.0496056113936,51.2294901928531,51.4084391931762,51.5864837038984,51.7636519115899,51.9399696963302,52.115460892182,52.2901474001159,52.4640492664178
"37",36,45.3681388102254,45.7372646246069,46.0734092126854,46.3599579826783,46.6094111015898,46.8336223938529,47.0428350341287,47.2441280414471,47.4416761869919,47.6375580535226,47.8325003187609,48.0265377734406,48.2194503497984,48.4110139114012,48.6010983932819,48.7896782632127,48.9768031153516,49.1625611254569,49.3470502115526,49.5303610191944,49.7125699391637,49.8937385758546,50.0739162977987,50.2531435591163,50.4314547680882,50.6088802882607,50.7854476191048,50.9611819899321,51.1361066173377,51.3102428158099,51.4836100740962
"38",37,44.419171005358,44.7856604812816,45.1195147992267,45.4041910367892,45.6520717132844,45.8749140521346,46.0828861314917,46.2830182009953,46.4794573589915,46.6742685394311,46.8681731640048,47.0612047612378,47.2531433261331,47.4437647259294,47.6329383811218,47.8206377426916,48.0069110822683,48.1918451491034,48.3755364715963,48.5580744140682,48.7395342145293,48.9199764440262,49.0994495367869,49.2779930906533,49.4556407187783,49.6324220389704,49.8083638468317,49.9834907049798,50.1578251973832,50.3313880376021,50.5041981430681
"39",38,43.4729491604137,43.8367509344565,44.1682663062328,44.451027270302,44.6972974765098,44.9187361057377,45.1254347555634,45.3243739084536,45.5196723957345,45.7133812167956,45.9062164580673,46.0982104145955,46.2891432125837,46.4787907904782,46.6670221043949,46.8538096192441,47.0392003001734,47.2232794774602,47.4061422938861,47.5878768360608,47.7685571936124,47.9482429097352,48.1269814906504,48.3048116845669,48.4817663161117,48.6578742636596,48.8331616248219,49.007652300941,49.1813682483329,49.3543295841929,49.5265546588236
"40",39,42.5300881171053,42.8911882660013,43.2203460086616,43.5011716255749,43.7458110108549,43.9658255082088,44.1712299655851,44.3689547612154,44.5630902210219,44.7556733026916,44.9474147649255,45.1383457475264,45.3282466162768,45.5168934897098,45.7041549541022,45.890002564601,46.0744820404488,46.2576773424745,46.4396822707226,46.6205836734063,46.8004545291982,46.9793533896114,47.1573268678156,47.3344128959351,47.5106435420116,47.6860469752029,47.8606486236092,48.0344717541006,48.2075377205684,48.3798660676099,48.5514746008124
