"","DT2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41",40,40.3641407192654,40.601248292014,40.8218917685251,41.0293165317033,41.2261050376802,41.4143137161075,41.5955810703495,41.7712132197919,41.9422517115365,42.1095273547111,42.2737030091484,42.4353076275883,42.594763360474,42.7524071507562,42.9085079475735,43.0632804332696,43.2168959735745,43.36949135497,43.5211757578632,43.6720363227076,43.8221425935682,43.9715500658887,44.1203030192756,44.2684367795269,44.4159795249874,44.5629537290721,44.7093773122677,44.8552645621372,45.0006268680558,45.1454733079876,45.2898111171001
"42",41,39.4287179402964,39.6638351383391,39.882670769925,40.0884342975512,40.2836805104603,40.470444415201,40.6503478486299,40.8246839084599,40.9944839266107,41.1605706667022,41.3236006260216,41.4840977038381,41.6424800177685,41.7990812753054,41.9541678141679,42.1079521944528,42.2606040436787,42.4122587120666,42.5630241815454,42.7129865816593,42.8622145938076,43.0107629681904,43.1586753324223,43.3059864345962,43.4527239347507,43.598909835701,43.7445616258517,43.8896931919781,44.0343155482787,44.1784374186787,44.3220657019187
"43",42,38.49486050975,38.7279984916222,38.945034687896,39.1491432177412,39.3428516168376,39.5281737684699,39.7067150633987,39.8797557420121,40.0483170455336,40.2132137880372,40.3750961797042,40.5344831269294,40.6917887643135,40.8473436058209,41.0014114138905,41.1542026582237,41.3058852567762,41.456593149733,41.6064331449076,41.75549038384,41.9038327069987,42.0515141401124,42.1985776787598,42.3450575125742,42.4909808018966,42.6363690969669,42.7812394715865,42.9256054287027,43.0694776237985,43.212864442738,43.3557724633415
"44",43,37.563731706365,37.7948891547803,38.0101224636154,38.2125708724633,38.4047349803419,38.5886077664309,38.7657783291446,38.9375141613696,39.1048264939094,39.2685222517018,39.4292454049034,39.5875099052139,39.743725936483,39.898220847513,40.0512558512749,40.2030393512237,40.3537375788145,40.5034830865384,40.6523815299379,40.8005170840211,40.9479567694914,41.094753908488,41.2409508851517,41.3865813509538,41.5316719865138,41.676243909125,41.8203137972416,41.963894788844,42.106997199145,42.2496290939595,42.3917967477536
"45",44,36.6364328728385,36.8655975400835,37.079014173625,37.2797874826686,37.470391351622,37.6527979968359,37.8285803145961,37.998993108575,38.1650376378391,38.3275129651938,38.4870568411593,38.6441782797053,38.7992835294448,38.952696789256,39.1046767382629,39.2554297300043,39.4051203265951,39.5538797108158,39.7018124046626,39.8490016359604,39.9955136254839,40.1414010119694,40.2867055885262,40.4314604889683,40.5756919346894,40.7194206304289,40.8626628795033,41.0054314748838,41.1477364111636,41.2895854534054,41.4309845916273
"46",45,35.7139696658488,35.9411210323066,36.1526993947496,36.3517751882937,36.5407957288719,36.7217125494695,36.8960823842954,37.0651473654993,37.2298987863346,37.3911278481181,37.5494660809744,37.7054175612004,37.8593846042225,38.0116882635626,38.1625846917119,38.3122782020529,38.4609316994347,38.6086750110262,38.755611541091,38.9018235874935,39.0473765894256,39.192322521431,39.33670260543,39.4805494778554,39.623888921411,39.7667412489318,39.9091224092368,40.0510448708164,40.1925183279762,40.3335502650937,40.4741464074857
"47",46,34.7945670990104,35.0197443288991,35.2295172536722,35.4269233136235,35.6143841949945,35.7938314435342,35.9668061528862,36.1345381784724,36.298009149905,36.4580026410614,36.6151441453469,36.7699329476406,36.9227675485184,37.0739659535707,37.2237818703559,37.3724176419237,37.520034576669,37.6667612000809,37.8126998473337,37.9579319308729,38.1025221496329,38.2465218527346,38.3899717276169,38.5329039483439,38.6753438925209,38.8173115134539,38.9588224367757,39.0998888368578,39.2405201372158,39.3807235702411,39.5205046244981
"48",47,33.8775002254402,34.1007553071629,34.3087677423465,34.504543383488,34.6904793329726,34.8684879338885,35.0400952331201,35.2065192627299,35.3687323379494,35.52751067684,35.6834739495177,35.8371168190624,35.9888341077062,36.1389408844996,36.2876885043459,36.4352774176429,36.5818674028236,36.7275857415782,36.8725337512117,37.0167920047878,37.1604245029591,37.3034820081884,37.4460047096328,37.5880243531122,37.7295659435561,37.8706491057444,38.0112891719226,38.1514980511025,38.2912849238539,38.4306567976075,38.5696189504548
"49",48,32.9648695111594,33.1861798881307,33.3924092884834,33.5865319939957,33.7709205020566,33.9474679138777,34.1176851840692,34.2827784761886,34.4437107498685,34.6012508317473,34.7560125392336,34.9084858903186,35.0590620113253,35.2080530223534,35.3557079177648,35.5022252513148,35.6477632707885,35.7924480161569,35.9363797912229,36.0796383359055,36.2222869603216,36.3643758492234,36.5059447033746,36.6470248509607,36.7876409353823,36.9278122644259,37.0675538887417,37.2068774639278,37.3457919396243,37.4843041103162,37.622419055581
"50",49,32.0586552034298,32.2779275846429,32.4822872292883,32.6746755770846,32.8574395077558,33.0324520743047,33.2012084972482,33.3649025609605,33.5244874633267,33.6807243167321,33.8342208294547,33.9854621708999,34.1348356101623,34.2826501906764,34.429152445316,34.574538951562,34.7189663638835,34.8625594313576,35.0054174058351,35.1476191641562,35.2892273027232,35.4302914107485,35.5708506870029,35.7109360317745,35.8505717192982,35.9897767347882,36.1285658433272,36.2669504443752,36.4049392548804,36.5425388553543,36.679754126387
"51",50,31.1606582563623,31.3777358212099,31.5800812650833,31.7706007761119,31.9516137262085,32.124971633955,32.2921528148389,32.4543377499213,32.6124691448914,32.7672998197241,32.9194309153513,33.0693423889615,33.217417363455,33.363961575624,33.5092189135083,33.6533838318498,33.7966112745148,33.9390246054898,34.0807219487509,34.2217812565993,34.3622643617091,34.5022202167964,34.6416874848487,34.7806966101347,34.9192714740823,35.0574307192339,35.195188807803,35.3325568680184,35.4695433707844,35.6061546706611,35.7423954383538
"52",51,30.269621841857,30.4843917207276,30.6846184839658,30.8731714388041,31.0523411613356,31.2239566164489,31.3894784073018,31.5500730717977,31.706672316037,31.860020265069,32.0107111730734,32.1592195315208,32.3059241158996,32.451127196635,32.595069890144,32.7379444277843,32.8799039629263,33.0210704110422,33.161540717875,33.3013918711913,33.4406849081521,33.5794681196967,33.7177796128936,33.8556493599219,33.9931008365403,34.1301523322829,34.2668179981419,34.4031086843168,34.5390326100836,34.6745958994071,34.8098030091917
"53",52,29.3837456783255,29.5961493532385,29.7942025187036,29.9807369078888,30.1580137378783,30.3278389642305,30.4916551104417,30.6506144760236,30.8056375308824,30.9574595160637,31.1066676483557,31.2537308338959,31.39902340615,31.5428440946844,31.6854311859704,31.8269746426353,31.9676257926091,32.1075050762283,32.2467082410341,32.3853112955943,32.5233744711156,32.6609453896703,32.7980615979709,32.9347525937604,33.0710414464217,33.2069460930541,33.3424803749904,33.4776548667213,33.6124775387863,33.7469542878719,33.8810893607035
"54",53,28.5043691999407,28.7143063749419,28.9100929683263,29.0945217177354,29.2698233549256,29.4377799330762,29.5998151875608,29.7570666172578,29.9104430095717,30.0606703672244,30.2083285883248,30.3538807703998,30.4976966277039,30.6400712083851,30.7812398575193,30.9213901806878,31.0606716104471,31.1992030566679,31.3370790249542,31.4743745101415,31.6111489102467,31.7474491570218,31.8833122199454,32.018767109063,32.1538364769737,32.2885379001784,32.4228849039499,32.5568877820478,32.6905542523262,32.8238899810749,32.9568990023612
"55",54,27.6327245800607,27.8400562658953,28.0334480496093,28.2156515808593,28.3888654606382,28.5548465432831,28.7149987528515,28.8704439789337,29.0220786865594,29.170619133269,29.3166374966051,29.4605907465267,29.6028437246963,29.7436875963485,29.883354604744,30.0220298705276,30.1598608287562,30.2969647771203,30.433434913741,30.5693451669839,30.704754059081,30.8397077968991,30.9742427444728,31.1083874009664,31.2421639829835,31.3755896903524,31.5086777186866,31.6414380693644,31.7738781974378,31.9060035298874,32.0378178801517
